13.0, 1, 3, 0.05793571472167969
21.0, 4, 9, 0.03814697265625
12.0, 2, 4, 0.03600120544433594
21.0, 3, 10, 0.03504753112792969
43.0, 2, 7, 0.033855438232421875
15.0, 6, 9, 0.03695487976074219
14.0, 8, 9, 0.03504753112792969
21.0, 8, 10, 0.03600120544433594
7.0, 5, 8, 0.03600120544433594
29.0, 1, 10, 0.03600120544433594
