328.59, 980, 1503, 43.15185546875
360.87, 61, 1305, 33.34999084472656
256.65, 579, 1513, 30.571937561035156
149.26, 1654, 1805, 30.425071716308594
155.43, 3, 300, 30.46894073486328
306.05, 1530, 1910, 30.55596351623535
259.39, 597, 1370, 30.427932739257812
115.03, 962, 1009, 30.50684928894043
496.09, 1137, 1952, 30.534029006958008
470.87, 416, 1828, 30.470848083496094
