163.22, 662, 946, 15.323162078857422
191.12, 166, 406, 15.07711410522461
249.24, 28, 286, 15.065908432006836
271.88, 378, 991, 15.032052993774414
217.38, 271, 889, 15.110015869140625
136.41, 50, 229, 15.075922012329102
318.37, 362, 686, 15.031099319458008
306.25, 542, 925, 15.067815780639648
152.4, 13, 106, 15.002012252807617
356.81, 11, 920, 15.01917839050293
