311.63, 4895, 6536, 110.74399948120117
264.64, 3170, 3451, 110.84103584289551
493.25, 3084, 3864, 110.62479019165039
607.31, 374, 2853, 110.61882972717285
562.6, 5, 5244, 110.9628677368164
343.71, 144, 936, 110.77499389648438
823.87, 377, 5748, 110.79001426696777
775.2, 5, 3509, 111.08207702636719
866.73, 549, 6992, 110.93688011169434
641.86, 4215, 6053, 111.16695404052734
