297.71, 1160, 2578, 62.397003173828125
387.38, 161, 1052, 62.489986419677734
549.03, 1048, 3002, 62.69121170043945
465.77, 1178, 3645, 62.53504753112793
375.78, 389, 2117, 62.623023986816406
403.36, 2766, 3752, 62.460899353027344
725.74, 5, 2752, 62.58583068847656
257.88, 3601, 3924, 62.93892860412598
588.19, 1491, 2444, 62.460899353027344
1096.07, 259, 3282, 62.6678466796875
