297.71, 1160, 2578, 6.035804748535156
387.38, 161, 1052, 5.7010650634765625
549.03, 1048, 3002, 6.008148193359375
465.77, 1178, 3645, 6.186008453369141
375.78, 389, 2117, 5.938053131103516
403.36, 2766, 3752, 5.7010650634765625
725.74, 5, 2752, 6.227970123291016
257.88, 3601, 3924, 5.543947219848633
588.19, 1491, 2444, 5.810976028442383
1096.07, 259, 3282, 6.46209716796875
