341.81, 115, 426, 4.200935363769531
215.63, 346, 605, 4.181146621704102
760.13, 448, 2422, 4.706859588623047
347.54, 655, 1541, 4.450082778930664
327.94, 809, 1669, 4.574060440063477
288.89, 68, 973, 4.282951354980469
295.29, 1672, 2430, 4.446983337402344
544.29, 18, 2758, 4.8999786376953125
196.97, 12, 259, 4.103183746337891
651.78, 18, 2783, 4.911899566650391
