163.22, 662, 946, 1.5380382537841797
191.12, 166, 406, 1.4240741729736328
249.24, 28, 286, 1.4472007751464844
271.88, 378, 991, 1.5599727630615234
217.38, 271, 889, 1.544952392578125
136.41, 50, 229, 1.413106918334961
318.37, 362, 686, 1.4848709106445312
306.25, 542, 925, 1.493215560913086
152.4, 13, 106, 1.3849735260009766
356.81, 11, 920, 1.6338825225830078
